"StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","intro","joaff5","joagg5","joinc5","jonon4","jonon5","jorew4","jorew5","joself4","joself5","josex4","josex5","imgaff1","imgaff2","imgagg1","imgagg2","imginc1","imginc2","imgnon1","imgnon2","imgrew1","imgrew2","imgsex1","imgsex2","vidaff5","vidaff4","vidagg3","vidagg4","vidinc3","vidinc4","vidnon3","vidnon4","vidrew3","vidself3","vidsex3","vidsex2","attention_check","cheerfulness_1","cheerfulness_4","cheerfulness_5","cheerfulness_6","cheerfulness_7","cheerfulness_8","cheerfulness_9","cheerfulness_10","cheerfulness_11","cheerfulness_12","cheerfulness_13","cheerfulness_14","cheerfulness_15","cheerfulness_16","cheerfulness_17","cheerfulness_19","cheerfulness_20","cheerfulness_21","cheerfulness_23","cheerfulness_24","gender","age","techissues","vidaudCHECK","comment"
"2021-02-17 12:07:51","2021-02-17 12:17:13","0","IP-0.218013897775936","100","561","1","2021-02-17 12:17:13","ID0.948267540089286","","","","","-33.5832977294921875","22.1999969482421875","anonymous","EN","4","2","1","1","4","1","1","2","1","6","3","1","1","3","1","1","7","1","2","1","6","5","2","1","1","7","1","4","1","7","2","3","1","3","1","4","3","3","3","3","4","2","2","4","4","3","4","1","3","3","4","3","4","4","2","3","2","4","28","1","1",""
"2021-02-17 12:06:49","2021-02-17 12:17:21","0","IP-0.338873301205814","100","631","1","2021-02-17 12:17:21","ID0.877370691306802","","","","","53.956695556640625","-1.08349609375","anonymous","EN","4","4","5","4","3","2","3","5","3","3","5","5","5","4","5","5","4","3","4","3","1","4","5","3","1","5","1","4","3","4","4","4","3","4","1","4","3","2","3","3","3","3","2","3","3","2","3","2","3","3","3","3","2","3","2","3","2","5","27","1","1",""
"2021-02-17 12:08:06","2021-02-17 12:18:33","0","IP-0.178043054695309","100","627","1","2021-02-17 12:18:33","ID1.76906905532763","","","","","57.145294189453125","-2.0944976806640625","anonymous","EN","4","1","2","2","1","1","1","2","1","1","1","4","4","4","2","1","2","2","2","1","1","5","1","2","1","1","5","2","1","3","1","1","1","1","1","1","3","3","2","2","3","2","2","2","2","2","2","2","2","2","3","2","2","2","2","3","2","5","55","1","1",""
"2021-02-17 12:09:19","2021-02-17 12:18:41","0","IP-0.692233146874607","100","562","1","2021-02-17 12:18:41","ID0.557330835470151","","","","","51.5666961669921875","-1.1985015869140625","anonymous","EN","4","2","6","5","2","5","4","5","1","5","5","5","5","5","5","2","6","4","4","4","5","5","6","4","1","4","2","6","6","3","6","4","2","1","1","4","3","2","2","2","3","2","2","2","3","2","1","1","3","3","3","1","2","2","2","2","2","4","56","1","1",""
"2021-02-17 12:07:12","2021-02-17 12:19:00","0","IP-0.0936370469700056","100","708","1","2021-02-17 12:19:01","ID-0.625625198396365","","","","","53.9882049560546875","-1.531005859375","anonymous","EN","4","5","5","6","1","1","3","4","1","7","7","6","6","5","6","1","1","1","5","6","5","1","5","6","1","5","5","7","1","6","7","1","1","1","6","5","3","2","3","4","3","4","3","3","4","3","4","2","3","3","4","3","2","2","4","3","3","5","22","1","1",""
"2021-02-17 12:00:28","2021-02-17 12:19:13","0","IP0.48359964565644","100","1125","1","2021-02-17 12:19:14","ID2.44226268942113","","","","","52.2834930419921875","-0.8950958251953125","anonymous","EN","4","1","3","3","1","5","1","1","1","4","3","2","3","1","3","1","4","4","4","1","1","1","1","4","1","1","1","3","3","5","1","1","2","3","3","1","3","3","3","3","3","3","3","4","3","3","3","4","2","4","3","3","3","3","3","3","3","4","50","1","1","no"
"2021-02-17 12:10:42","2021-02-17 12:20:22","0","IP1.9966391357643","100","580","1","2021-02-17 12:20:22","ID-0.582792266426281","","","","","51.5796051025390625","-1.714202880859375","anonymous","EN","4","2","5","1","2","3","5","3","3","2","3","5","3","4","3","2","3","4","2","1","1","2","2","2","3","3","1","2","3","2","2","2","2","1","2","1","3","3","3","2","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","2","3","4","58","1","1",""
"2021-02-17 11:57:34","2021-02-17 12:21:49","0","IP-0.641183873677726","100","1454","1","2021-02-17 12:21:49","ID-0.807515805062663","","","","","50.4055023193359375","-3.6981964111328125","anonymous","EN","4","5","7","3","3","2","5","2","2","2","4","5","6","2","7","4","4","4","2","2","2","6","4","7","4","6","6","4","3","5","6","7","4","5","1","3","3","4","3","3","4","4","3","3","4","4","4","3","3","3","3","4","3","3","4","4","3","4","68","1","1","very good thank you"
"2021-02-17 12:09:26","2021-02-17 12:23:00","0","IP0.0179938314378882","100","814","1","2021-02-17 12:23:02","ID0.630695763938354","","","","","51.42120361328125","-0.2855072021484375","anonymous","EN","4","1","1","1","1","1","1","2","1","1","1","2","1","3","2","1","1","2","1","1","1","1","2","1","1","5","2","1","1","1","1","2","1","1","1","4","3","2","3","2","3","2","3","2","2","3","2","2","2","3","2","2","3","3","2","3","2","4","30","1","1",""
"2021-02-17 12:11:18","2021-02-17 12:23:58","0","IP1.00876559790731","100","760","1","2021-02-17 12:23:59","ID-0.928753493068506","","","","","51.2707977294921875","-0.7173004150390625","anonymous","EN","4","3","5","3","3","2","4","5","2","2","4","6","4","3","2","2","1","3","2","1","2","4","4","3","1","3","4","7","5","2","4","1","1","3","1","2","3","3","2","2","2","3","2","3","2","3","2","3","3","3","3","3","2","2","3","4","2","5","66","1","1",""
"2021-02-17 12:14:10","2021-02-17 12:24:50","0","IP0.754032858795026","100","639","1","2021-02-17 12:24:50","ID-1.01798890683837","","","","","50.3881072998046875","-4.1324005126953125","anonymous","EN","4","6","2","2","1","4","1","1","5","2","4","6","2","4","2","1","4","4","5","1","7","4","6","1","1","5","1","7","5","1","1","1","6","1","2","4","3","2","2","3","2","2","1","3","3","2","2","2","3","2","3","3","1","2","1","4","2","4","26","1","1",""
"2021-02-17 12:11:24","2021-02-17 12:26:22","0","IP-0.375214700265851","100","898","1","2021-02-17 12:26:23","ID-0.193542850392129","","","","","51.57879638671875","-0.123504638671875","anonymous","EN","4","5","2","4","5","5","5","5","1","3","6","7","5","3","3","3","5","3","5","5","5","4","3","3","1","2","1","6","6","4","4","5","5","4","4","7","3","3","3","4","3","3","3","4","4","4","4","3","4","4","4","4","3","3","3","4","4","4","32","1","1",""
"2021-02-17 12:15:45","2021-02-17 12:26:22","0","IP2.19548482416022","100","637","1","2021-02-17 12:26:23","ID1.85553327401638","","","","","53.3240966796875","-1.91290283203125","anonymous","EN","4","1","5","6","1","1","4","3","2","2","7","3","4","3","5","5","4","1","1","2","1","1","3","3","1","1","1","2","5","1","2","2","1","1","3","7","3","2","1","2","2","2","1","1","1","2","2","1","1","2","2","3","1","1","2","2","1","5","53","1","1",""
"2021-02-17 12:09:24","2021-02-17 12:27:14","0","IP1.34082608580335","100","1070","1","2021-02-17 12:27:15","ID3.29128897064736","","","","","52.979095458984375","-0.0269012451171875","anonymous","EN","4","2","6","6","2","5","3","4","2","6","6","6","5","3","5","2","2","2","1","2","5","4","4","5","3","4","4","5","2","6","2","4","3","1","3","5","3","4","4","2","4","3","3","4","3","3","3","3","4","4","4","3","3","3","4","4","3","4","60","1","1",""
"2021-02-17 12:18:14","2021-02-17 12:27:16","0","IP0.207588736212065","100","541","1","2021-02-17 12:27:16","ID-0.389418219656889","","","","","54.0478973388671875","-2.797698974609375","anonymous","EN","4","2","3","6","2","1","1","1","1","1","3","7","3","5","2","3","3","6","5","1","2","6","7","3","1","7","1","6","6","6","1","7","2","1","3","1","3","3","4","3","4","4","4","4","4","4","4","4","2","4","4","2","4","4","4","2","3","4","60","1","1",""
"2021-02-17 12:19:02","2021-02-17 12:29:08","0","IP-0.424754110091382","100","605","1","2021-02-17 12:29:10","ID1.37947425991047","","","","","49.399993896484375","-123.5","anonymous","EN","4","2","2","3","2","3","2","2","1","3","4","6","2","6","4","1","7","4","6","5","2","7","5","2","1","2","1","6","3","5","7","2","1","1","5","6","3","3","3","4","2","4","2","3","4","4","4","3","2","3","4","4","2","2","4","4","3","4","31","1","1","Slightly less funny the second time around."
"2021-02-17 12:22:20","2021-02-17 12:32:13","0","IP-0.57591365165329","100","593","1","2021-02-17 12:32:14","ID0.777474398693304","","","","","53.3379058837890625","-6.25909423828125","anonymous","EN","4","2","3","2","1","1","1","4","1","1","1","2","2","2","1","2","2","1","1","1","3","2","1","1","1","3","2","3","1","3","4","1","3","2","2","3","3","3","3","2","2","2","2","2","3","3","2","2","3","3","3","3","3","2","2","3","3","5","42","1","1",""
"2021-02-17 12:24:22","2021-02-17 12:33:21","0","IP-0.295259557346508","100","539","1","2021-02-17 12:33:23","ID0.422989424470773","","","","","52.460601806640625","-1.923797607421875","anonymous","EN","4","2","2","5","2","4","3","2","2","2","2","3","2","5","2","1","4","5","1","1","2","6","5","3","2","2","5","6","2","2","5","2","2","3","2","5","3","3","3","3","3","3","3","3","3","2","3","3","2","3","4","3","3","3","2","2","2","4","29","1","1",""
"2021-02-17 12:23:09","2021-02-17 12:34:09","0","IP1.38503281683046","100","660","1","2021-02-17 12:34:10","ID1.71667778804599","","","","","52.9817047119140625","-2.1376953125","anonymous","EN","4","4","6","3","6","3","1","5","2","3","6","6","4","2","5","2","5","5","2","1","5","6","4","5","7","4","4","5","4","3","5","3","3","5","2","4","1","2","2","3","2","2","3","2","1","2","1","2","2","2","2","2","2","3","2","2","1","5","30","1","1",""
"2021-02-17 12:25:27","2021-02-17 12:37:20","0","IP0.630177805124045","100","713","1","2021-02-17 12:37:20","ID-1.55228504151235","","","","","55.571197509765625","-2.701904296875","anonymous","EN","4","2","6","2","2","3","1","2","2","2","5","3","5","2","4","3","4","3","2","2","4","3","5","4","2","2","2","4","3","4","2","3","3","3","1","1","3","2","2","3","3","3","2","3","3","3","3","2","3","3","3","3","2","2","3","3","3","4","55","1","1",""
"2021-02-17 12:34:14","2021-02-17 12:42:31","0","IP-0.106453962898421","100","496","1","2021-02-17 12:42:32","ID0.207150217058543","","","","","51.49639892578125","-0.122406005859375","anonymous","EN","4","2","4","3","1","2","2","2","2","2","4","2","3","2","2","2","4","3","2","2","3","2","3","4","2","4","4","5","3","4","4","2","2","3","1","5","3","3","2","2","2","3","2","2","2","3","3","2","3","2","2","2","2","2","3","3","2","5","31","1","1",""
"2021-02-17 12:20:42","2021-02-17 12:45:25","0","IP-1.7299633518558","100","1482","1","2021-02-17 12:45:25","ID0.997052791696883","","","","","51.9884033203125","0.1587066650390625","anonymous","EN","4","4","7","5","3","6","5","3","2","6","7","3","6","3","5","5","6","4","6","5","5","3","6","6","1","1","3","6","2","4","5","4","6","3","2","3","3","2","3","2","3","4","3","2","2","4","2","2","4","3","2","4","2","3","2","4","3","5","34","3","1",""
"2021-02-17 12:37:41","2021-02-17 12:46:17","0","IP0.283516092479472","100","515","1","2021-02-17 12:46:20","ID0.294756441581217","","","","","49.41070556640625","8.6800994873046875","anonymous","EN","4","1","1","2","1","1","1","1","1","3","1","2","2","2","2","3","3","1","4","2","2","2","3","1","1","1","4","3","1","2","4","3","1","3","1","2","3","3","2","3","3","3","2","3","3","3","3","2","2","3","3","3","2","2","2","4","2","5","26","1","1",""
"2021-02-17 12:36:03","2021-02-17 12:47:17","0","IP0.748288995752911","100","674","1","2021-02-17 12:47:18","ID2.41002497083291","","","","","53.5233001708984375","-1.126800537109375","anonymous","EN","4","1","7","4","1","1","1","5","1","2","1","4","6","1","1","1","1","4","1","1","3","1","7","6","1","4","1","1","2","2","2","5","1","1","1","2","3","4","4","3","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","3","4","4","61","1","1",""
"2021-02-17 12:31:13","2021-02-17 12:48:26","0","IP0.103369080494276","100","1032","1","2021-02-17 12:48:26","ID-0.174768230949771","","","","","-26.2451934814453125","28.0265045166015625","anonymous","EN","4","5","4","5","5","7","1","2","1","2","2","5","6","3","3","5","3","2","1","3","5","5","7","5","6","6","3","1","1","2","4","4","6","7","1","2","3","3","3","4","3","4","4","4","4","4","4","2","3","4","4","4","4","3","4","4","2","4","20","1","1","No comments "
"2021-02-17 12:40:20","2021-02-17 12:49:05","0","IP-2.39382136701454","100","525","1","2021-02-17 12:49:06","ID0.23506781988804","","","","","54.5319976806640625","-1.3025054931640625","anonymous","EN","4","4","3","3","1","1","2","5","1","1","6","4","5","3","4","1","4","1","1","6","1","1","5","5","1","1","4","2","5","5","3","1","1","1","6","1","3","3","3","2","3","2","3","3","2","3","3","2","3","2","2","2","3","2","2","3","2","5","40","1","1",""
"2021-02-17 12:41:48","2021-02-17 12:50:53","0","IP-0.0490694053518461","100","545","1","2021-02-17 12:50:53","ID-1.74036342193475","","","","","55.7637939453125","-3.5959930419921875","anonymous","EN","4","3","6","6","1","1","5","2","5","6","4","7","7","2","7","1","5","2","4","6","3","5","3","4","1","5","1","4","1","5","4","5","3","1","1","3","3","3","3","2","3","3","2","3","3","3","3","2","2","2","3","3","2","2","3","2","3","4","49","1","1",""
"2021-02-17 12:41:11","2021-02-17 12:51:18","0","IP-1.04063339355971","100","606","1","2021-02-17 12:51:18","ID-0.4860108254413","","","","","50.7230072021484375","-1.89959716796875","anonymous","EN","4","4","5","4","4","5","2","6","1","5","4","6","3","4","1","5","2","2","3","2","5","2","5","1","1","1","1","5","4","3","1","4","1","1","1","2","3","2","3","3","3","4","3","4","3","4","3","3","3","3","3","3","2","2","3","2","4","4","62","1","1",""
"2021-02-17 12:41:15","2021-02-17 12:55:01","0","IP0.928267584857073","100","825","1","2021-02-17 12:55:02","ID-2.0214234899406","","","","","51.1497955322265625","-4.079803466796875","anonymous","EN","4","1","1","2","1","1","3","1","1","3","6","4","4","3","6","3","3","6","7","6","5","5","5","5","4","4","6","6","2","3","6","3","2","3","1","3","3","2","4","3","2","4","4","4","4","3","4","3","3","4","4","3","3","3","3","3","4","4","31","1","1","N/A"
"2021-02-17 12:40:57","2021-02-17 12:55:15","0","IP0.998439986982358","100","858","1","2021-02-17 12:55:16","ID0.0117208552987515","","","","","51.4506072998046875","0.1475067138671875","anonymous","EN","4","2","5","4","1","5","6","7","1","7","5","6","6","5","6","3","7","5","1","5","6","4","7","3","1","3","7","4","4","6","4","6","3","6","1","1","3","3","3","4","3","4","2","3","4","4","3","2","2","4","4","4","3","3","4","2","2","4","49","1","1",""
"2021-02-17 12:41:48","2021-02-17 12:57:03","0","IP-0.459132874403538","100","914","1","2021-02-17 12:57:03","ID0.0446988150058208","","","","","51.4897003173828125","-0.10650634765625","anonymous","EN","4","1","4","1","1","1","1","4","1","2","5","6","5","4","2","1","1","1","1","1","4","2","6","5","1","4","4","4","2","1","1","5","2","6","2","2","3","3","3","4","4","3","3","3","3","3","4","2","4","4","3","3","2","3","3","3","4","4","31","1","1",""
"2021-02-17 12:45:29","2021-02-17 12:57:43","0","IP0.448531539124931","100","733","1","2021-02-17 12:57:43","ID0.852017625137084","","","","","52.768096923828125","-1.202606201171875","anonymous","EN","4","4","3","2","2","2","2","3","1","2","2","5","2","4","1","1","2","3","1","1","3","1","5","4","1","3","2","3","3","2","1","4","1","1","2","5","3","2","2","1","1","2","2","3","2","2","2","2","1","3","2","2","1","2","1","3","2","4","43","1","1",""
"2021-02-17 12:49:35","2021-02-17 13:00:51","0","IP0.0031081401413248","100","676","1","2021-02-17 13:00:53","ID1.33287965168244","","","","","53.882598876953125","-2.0493927001953125","anonymous","EN","4","4","4","6","5","5","5","5","4","5","5","4","5","4","6","5","5","5","2","4","2","5","5","5","5","5","5","6","4","4","5","2","3","3","1","1","3","2","3","2","2","2","3","3","3","3","2","2","2","3","3","3","2","2","2","3","2","4","58","2","1",""
"2021-02-17 12:52:49","2021-02-17 13:04:01","0","IP1.367132691549","100","671","1","2021-02-17 13:04:03","ID1.33373335483772","","","","","54.60870361328125","-2.7476959228515625","anonymous","EN","4","2","3","4","4","4","4","5","1","4","5","4","2","4","4","1","6","3","2","1","5","3","4","4","2","4","1","2","4","4","1","5","2","2","1","5","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","2","3","2","3","3","3","4","34","1","1","A lot of the jokes are really old which made them less amusing. "
"2021-02-17 12:53:24","2021-02-17 13:04:16","0","IP0.0694965082315735","100","652","1","2021-02-17 13:04:17","ID0.664845728920682","","","","","50.9683990478515625","-4.257293701171875","anonymous","EN","4","4","4","2","5","2","2","5","2","5","2","1","4","3","2","5","6","2","3","1","4","6","5","1","5","5","2","4","2","3","5","4","5","5","1","4","3","1","3","4","2","3","3","3","3","3","4","3","3","3","3","3","2","2","3","3","3","4","21","1","1",""
"2021-02-17 12:54:49","2021-02-17 13:05:16","0","IP0.414502044868359","100","627","1","2021-02-17 13:05:18","ID0.348095848663752","","","","","53.3379058837890625","-6.25909423828125","anonymous","EN","4","2","3","2","5","5","4","5","1","1","4","2","5","2","4","1","7","2","2","2","4","2","3","1","1","4","3","2","1","5","1","2","2","1","2","3","3","3","2","1","3","2","2","2","1","2","1","2","2","2","2","2","3","2","3","2","2","4","33","1","1",""
"2021-02-17 12:55:04","2021-02-17 13:06:04","0","IP-0.593813197184452","100","660","1","2021-02-17 13:06:05","ID-0.944934179956917","","","","","50.755401611328125","-1.5666046142578125","anonymous","EN","4","1","3","3","3","4","4","3","2","3","5","3","4","5","3","4","5","4","3","2","1","2","3","4","1","3","2","1","3","2","2","1","1","2","1","2","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","2","3","3","3","4","61","1","1","I've seen much funnier things. There weren't really enough different types of humour. I think they were also all the same as last time..."
"2021-02-17 13:03:11","2021-02-17 13:11:39","0","IP-1.06426229690512","100","507","1","2021-02-17 13:11:39","ID-0.510369328767929","","","","","51.9123992919921875","-0.3845977783203125","anonymous","EN","4","2","2","4","1","1","2","1","1","1","1","7","1","2","3","1","2","2","1","1","1","2","2","2","1","3","1","4","4","7","3","1","1","1","1","2","3","3","3","3","3","3","2","3","3","3","3","2","3","3","3","3","3","3","2","3","3","4","56","1","1",""
"2021-02-17 13:08:11","2021-02-17 13:17:56","0","IP-0.739569214521827","100","585","1","2021-02-17 13:17:57","ID-0.0975861611251115","","","","","55.80499267578125","-4.2899017333984375","anonymous","EN","4","1","1","4","1","1","5","1","1","5","7","5","6","5","7","1","4","4","5","5","5","5","5","5","1","1","2","5","4","5","1","5","5","1","1","6","3","3","3","2","3","3","3","4","3","3","3","3","3","4","3","4","3","3","3","4","4","4","35","1","1",""
"2021-02-17 13:21:17","2021-02-17 13:31:23","0","IP-1.05641782480458","100","605","1","2021-02-17 13:31:23","ID0.825832536182245","","","","","52.6634063720703125","-8.6324005126953125","anonymous","EN","4","1","2","1","1","1","3","3","1","2","6","2","1","1","4","1","1","2","1","1","5","1","2","1","1","4","6","2","4","2","2","2","1","1","1","5","3","3","3","3","3","4","4","4","4","3","3","3","2","4","4","3","4","3","4","3","4","4","43","1","1",""
"2021-02-17 13:19:01","2021-02-17 13:31:49","0","IP-0.546737246107692","100","768","1","2021-02-17 13:31:50","ID1.03476738543008","","","","","51.45599365234375","-0.06109619140625","anonymous","EN","4","1","3","3","2","1","1","1","1","3","4","3","5","5","3","2","6","1","3","1","5","7","5","4","3","5","1","5","3","4","3","5","3","2","1","3","3","2","2","2","2","2","1","2","2","1","2","1","2","2","2","1","1","1","1","1","1","4","45","2","1",""
"2021-02-17 13:37:10","2021-02-17 13:45:25","0","IP1.09582461752941","100","494","1","2021-02-17 13:45:25","ID-1.34340522224851","","","","","55.8025970458984375","-4.0803985595703125","anonymous","EN","4","5","7","3","3","7","3","6","2","3","7","3","5","4","6","7","7","4","6","6","5","6","5","3","2","2","2","6","7","4","2","5","5","6","3","3","3","3","4","4","4","4","3","4","2","4","4","3","3","3","4","3","4","3","4","4","3","4","31","1","1",""
"2021-02-17 13:29:15","2021-02-17 13:47:35","0","IP-1.46571789421743","100","1099","1","2021-02-17 13:47:35","ID-0.458895027476603","","","","","53.115997314453125","-3.039703369140625","anonymous","EN","4","3","5","2","4","1","6","2","1","2","6","6","5","4","5","3","4","6","5","1","4","2","6","5","5","3","2","5","4","2","2","4","2","2","1","5","3","3","3","3","4","3","3","4","2","2","3","3","3","3","3","1","3","3","3","2","2","4","38","1","1",""
"2021-02-17 13:37:29","2021-02-17 13:49:09","0","IP-1.99957346745378","100","699","1","2021-02-17 13:49:10","ID0.41634465133012","","","","","51.6011962890625","-0.16650390625","anonymous","EN","4","5","5","4","2","4","2","2","2","4","5","4","6","3","5","3","5","4","1","5","1","4","4","3","1","5","4","6","4","4","4","5","3","2","4","3","","3","3","3","3","3","2","4","2","2","3","3","2","3","3","2","1","2","3","3","3","4","28","1","1",""
"2021-02-17 13:45:02","2021-02-17 13:54:25","0","IP-0.699465728603828","100","562","1","2021-02-17 13:54:26","ID-0.217386374840782","","","","","55.05029296875","-1.639892578125","anonymous","EN","4","3","5","5","4","5","3","5","1","4","4","4","6","5","5","2","6","3","3","1","6","6","4","4","4","6","2","5","5","5","3","6","5","2","3","6","3","1","2","4","2","3","3","3","4","3","4","2","1","3","4","2","2","2","2","3","3","4","42","1","1",""
"2021-02-17 13:53:41","2021-02-17 14:02:47","0","IP-0.518757174427352","100","546","1","2021-02-17 14:02:47","ID-0.318232627798569","","","","","55.8556976318359375","-4.2104034423828125","anonymous","EN","4","1","6","1","1","1","1","1","1","2","1","2","1","4","1","1","1","1","3","1","1","3","2","1","1","1","1","3","5","1","1","1","1","1","1","1","3","3","3","4","3","4","4","3","4","3","4","3","3","4","4","4","3","2","4","4","4","4","63","1","1","no comments but good luck with your research!"
"2021-02-17 14:03:13","2021-02-17 14:12:53","0","IP0.495506947304861","100","580","1","2021-02-17 14:12:53","ID-0.00290847944697092","","","","","51.6011962890625","-0.16650390625","anonymous","EN","4","3","5","4","2","3","4","3","2","4","2","5","7","6","2","2","3","2","3","2","2","3","6","3","1","1","3","5","5","3","7","2","1","2","3","2","3","2","3","3","2","2","3","3","3","4","3","3","3","3","4","4","2","2","4","3","3","5","42","2","1","Last video would not load properly and the one with Tommy Lee would not play throughout."
"2021-02-17 14:15:16","2021-02-17 14:25:56","0","IP0.381239460366285","100","640","1","2021-02-17 14:25:58","ID-0.0997375507162658","","","","","54.9958038330078125","-1.689697265625","anonymous","EN","4","1","2","2","1","1","1","1","1","2","1","2","2","3","2","4","4","1","3","1","5","2","4","3","1","5","2","6","1","4","1","5","1","4","1","6","3","2","3","3","3","3","3","4","4","3","3","3","3","3","3","3","4","2","4","2","4","4","57","1","1",""
"2021-02-17 14:15:38","2021-02-17 14:26:17","0","IP-1.32467305998244","100","638","1","2021-02-17 14:26:17","ID0.00966865025741883","","","","","56.230804443359375","-2.699798583984375","anonymous","EN","4","6","5","4","7","4","6","1","5","6","4","6","7","7","4","5","7","6","1","3","4","5","3","6","4","1","5","5","5","7","6","2","2","2","1","6","3","2","3","3","3","3","3","4","3","3","3","3","3","4","3","3","3","4","3","3","4","5","53","1","1","😀"
"2021-02-17 14:02:43","2021-02-17 14:28:23","0","IP-1.38758212413877","100","1540","1","2021-02-17 14:28:24","ID3.1239137029217","","","","","52.2317962646484375","-0.9170989990234375","anonymous","EN","4","3","3","4","4","3","5","5","3","4","5","4","4","4","5","1","5","3","3","5","3","4","6","4","1","4","5","5","3","4","3","5","4","5","1","5","3","2","2","2","2","2","2","2","2","2","2","1","3","2","2","3","2","2","2","2","1","5","34","1","1",""
"2021-02-17 14:22:28","2021-02-17 14:29:57","0","IP-0.0179944303606759","100","448","1","2021-02-17 14:29:57","ID-1.78296153045297","","","","","50.3679962158203125","-4.132904052734375","anonymous","EN","4","5","3","3","2","2","4","3","2","5","5","5","5","1","3","1","4","3","6","4","2","2","5","4","5","1","6","2","2","2","2","2","1","5","1","1","3","2","2","3","2","2","2","2","3","3","3","2","2","3","3","3","2","2","3","3","2","5","23","1","1",""
"2021-02-17 14:24:39","2021-02-17 14:36:41","0","IP0.126738098623984","100","722","1","2021-02-17 14:36:42","ID-0.109220251269156","","","","","-26.2451934814453125","28.0265045166015625","anonymous","EN","4","1","2","4","1","1","5","1","1","1","5","2","6","2","4","3","4","1","6","5","4","1","3","4","1","5","1","5","6","4","5","1","1","2","1","6","3","2","2","4","3","4","2","2","4","2","4","2","3","3","3","3","2","2","4","4","4","4","24","1","1",""
"2021-02-17 14:12:42","2021-02-17 14:40:29","0","IP-1.32904121540136","100","1667","1","2021-02-17 14:40:30","ID0.262358757417084","","","","","50.7310028076171875","-1.9530029296875","anonymous","EN","4","6","7","1","2","1","5","2","1","6","6","7","7","6","7","5","5","5","4","1","6","3","7","5","1","1","2","3","4","6","5","3","2","4","1","5","3","3","3","3","3","3","3","3","3","4","3","3","3","3","3","4","3","3","4","3","3","4","58","3","1",""
"2021-02-17 14:34:16","2021-02-17 14:41:42","0","IP1.50910227382222","100","445","1","2021-02-17 14:41:42","ID-1.39961494684636","","","","","53.3202056884765625","-2.14129638671875","anonymous","EN","4","2","3","3","2","3","1","3","1","3","4","2","1","1","3","3","4","1","3","2","2","2","3","2","3","2","3","4","4","2","5","3","3","2","2","2","3","3","3","4","2","3","2","2","3","1","2","3","3","3","2","3","3","3","2","3","2","5","23","1","1",""
"2021-02-17 14:37:13","2021-02-17 14:50:39","0","IP0.133036781102458","100","806","1","2021-02-17 14:50:39","ID0.164784429008463","","","","","51.5435028076171875","-0.1732940673828125","anonymous","EN","4","3","3","2","5","4","3","4","2","4","5","4","3","3","4","3","5","3","3","2","6","3","5","4","2","4","2","5","3","3","5","3","3","2","2","6","3","2","2","3","2","3","2","3","4","3","3","2","3","4","3","3","2","2","3","3","2","4","43","1","1",""
"2021-02-17 14:42:49","2021-02-17 14:52:02","0","IP0.0500177029885646","100","552","1","2021-02-17 14:52:02","ID0.326336587601332","","","","","33.591705322265625","-112.11309814453125","anonymous","EN","4","3","4","2","2","2","3","7","4","4","3","3","5","2","6","4","6","3","7","1","6","7","7","1","1","7","4","7","7","6","2","5","4","7","5","5","3","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","6","24","1","1",""
"2021-02-17 14:49:35","2021-02-17 15:00:37","0","IP-1.25427872987049","100","661","1","2021-02-17 15:00:37","ID0.605031354344635","","","","","54.376495361328125","-2.0839996337890625","anonymous","EN","4","2","2","6","1","2","2","1","1","4","5","3","5","5","5","5","7","4","3","1","3","3","5","2","1","4","2","2","1","2","3","1","2","5","3","3","3","3","3","2","3","3","3","3","3","4","3","2","3","4","3","3","4","3","4","3","2","4","47","1","1","The jokes and videos were exactly the same as the ones I watched last time I did this study - was this what you had intended? So you're seeing how we react to things 2nd time round? Ot was it an error?"
"2021-02-17 14:48:39","2021-02-17 15:06:42","0","IP-0.0293191701239521","100","1082","1","2021-02-17 15:06:42","ID-0.413896085834906","","","","","54.87060546875","-2.9459991455078125","anonymous","EN","4","2","2","2","2","2","1","3","1","3","2","2","3","2","2","3","3","1","1","1","2","1","3","1","1","3","1","3","2","2","2","2","2","2","1","2","3","1","1","2","2","2","1","2","2","2","2","1","2","2","3","2","1","1","2","3","2","5","35","2","1","Survey worked fine except for the very last video that stalled while playing! I may have got the attention question wrong as a result but I think I remembered what it was about from last time"
"2021-02-17 14:59:24","2021-02-17 15:10:12","0","IP1.21088759669435","100","648","1","2021-02-17 15:10:13","ID-0.848989565186043","","","","","51.476898193359375","-2.55340576171875","anonymous","EN","4","1","1","1","1","1","1","1","1","5","1","2","1","1","1","1","1","1","6","4","1","5","5","1","1","1","1","1","1","1","2","2","1","1","1","1","3","2","2","4","2","4","2","3","4","4","4","2","2","3","4","2","2","2","3","4","3","4","26","1","1",""
